IncidentID,AlertType,Status,Severity,PrimaryHost,PrimaryUser,Summary,CreationTimestamp
INC-20250913-0315,IOC_MATCH,New,Medium,winws1077,m.chen,Network traffic detected to known malicious indicator,2025-09-13 16:48:19.789012 UTC
INC-20250912-0490,IOC_MATCH,New,Medium,winws0137,m.chen,Network traffic detected to known malicious indicator,2025-09-12 18:55:33.765432 UTC
INC-20250915-0002,IOC_MATCH,New,High,linapp0101,svc_api,Network traffic detected to known malicious indicator,2025-09-15 08:01:30.112987 UTC
INC-20250913-0435,IOC_MATCH,New,Medium,winws1089,d.kim,Network traffic detected to known malicious indicator,2025-09-13 01:48:19.345678 UTC
INC-20250913-0407,IOC_MATCH,New,Medium,winws0229,m.chen,Network traffic detected to known malicious indicator,2025-09-13 05:18:19.987654 UTC
INC-20250914-0125,IOC_MATCH,New,Medium,winws1058,p.patel,Network traffic detected to known malicious indicator,2025-09-14 16:33:45.123456 UTC
INC-20250914-0235,IOC_MATCH,New,Medium,winws1069,d.kim,Network traffic detected to known malicious indicator,2025-09-14 02:48:19.456789 UTC
INC-20250914-0085,IOC_MATCH,New,Medium,winws1054,d.kim,Network traffic detected to known malicious indicator,2025-09-14 21:33:45.765432 UTC
INC-20250915-0055,IOC_MATCH,New,Medium,winws1051,a.smith,Network traffic detected to known malicious indicator,2025-09-15 01:18:19.456789 UTC
INC-20250914-0185,IOC_MATCH,New,Medium,winws1064,d.kim,Network traffic detected to known malicious indicator,2025-09-14 09:02:45.234567 UTC
INC-20250914-0165,IOC_MATCH,New,Medium,winws1062,m.chen,Network traffic detected to known malicious indicator,2025-09-14 11:33:45.345678 UTC
INC-20250914-0245,IOC_MATCH,New,Medium,winws1070,j.doe,Network traffic detected to known malicious indicator,2025-09-14 01:33:45.987654 UTC
INC-20250913-0415,IOC_MATCH,New,Medium,winws1087,m.chen,Network traffic detected to known malicious indicator,2025-09-13 04:18:19.456789 UTC
INC-20250912-0475,IOC_MATCH,New,Medium,winws1093,p.patel,Network traffic detected to known malicious indicator,2025-09-12 20:48:19.56789 UTC
INC-20250915-0026,IOC_MATCH,New,Medium,lindb0042,svc_prod_db,Network traffic detected to known malicious indicator,2025-09-15 04:52:19.123456 UTC
INC-20250914-0105,IOC_MATCH,New,Medium,winws1056,a.smith,Network traffic detected to known malicious indicator,2025-09-14 19:02:45.876543 UTC
INC-20250913-0375,IOC_MATCH,New,Medium,winws1083,p.patel,Network traffic detected to known malicious indicator,2025-09-13 09:18:19.876543 UTC
INC-20250914-0147,IOC_MATCH,New,Medium,winws0178,a.smith,Network traffic detected to known malicious indicator,2025-09-14 13:48:19.345678 UTC
INC-20250913-0335,IOC_MATCH,New,Medium,winws1079,d.kim,Network traffic detected to known malicious indicator,2025-09-13 14:18:19.987654 UTC
INC-20250914-0215,IOC_MATCH,New,Medium,winws1067,m.chen,Network traffic detected to known malicious indicator,2025-09-14 05:18:19.123456 UTC
INC-20250913-0390,IOC_MATCH,New,Medium,winws0127,m.chen,Network traffic detected to known malicious indicator,2025-09-13 07:25:33.345678 UTC
INC-20250914-0200,IOC_MATCH,New,Medium,winws0108,p.patel,Network traffic detected to known malicious indicator,2025-09-14 07:10:05.987654 UTC
INC-20250913-0265,IOC_MATCH,New,Medium,winws1072,m.chen,Network traffic detected to known malicious indicator,2025-09-13 23:02:45.765432 UTC
INC-20250915-0039,IOC_MATCH,New,Medium,linsrv0303,system,Network traffic detected to known malicious indicator,2025-09-15 03:18:11.345678 UTC
INC-20250912-0487,IOC_MATCH,New,Medium,winws0245,j.doe,Network traffic detected to known malicious indicator,2025-09-12 19:18:19.456789 UTC
INC-20250913-0360,IOC_MATCH,New,Medium,winws0124,d.kim,Network traffic detected to known malicious indicator,2025-09-13 11:10:05.789012 UTC
INC-20250913-0287,IOC_MATCH,New,Medium,winws0206,j.doe,Network traffic detected to known malicious indicator,2025-09-13 20:18:19.123456 UTC
INC-20250914-0197,IOC_MATCH,New,Medium,winws0188,a.smith,Network traffic detected to known malicious indicator,2025-09-14 07:33:45.123456 UTC
INC-20250912-0457,IOC_MATCH,New,Medium,winws0239,m.chen,Network traffic detected to known malicious indicator,2025-09-12 23:02:45.56789 UTC
INC-20250913-0430,IOC_MATCH,New,Medium,winws0131,a.smith,Network traffic detected to known malicious indicator,2025-09-13 02:25:33.56789 UTC
INC-20250914-0117,IOC_MATCH,New,Medium,winws0172,p.patel,Network traffic detected to known malicious indicator,2025-09-14 17:33:45.789012 UTC
INC-20250913-0387,IOC_MATCH,New,Medium,winws0225,j.doe,Network traffic detected to known malicious indicator,2025-09-13 07:48:19.789012 UTC
INC-20250914-0079,PHISHING_EMAIL,New,Low,linsrv0307,system,Phishing email reported by user,2025-09-14 22:18:19.56789 UTC
INC-20250913-0372,PHISHING_EMAIL,New,Medium,winws0222,m.chen,Phishing email reported by user,2025-09-13 09:40:05.345678 UTC
INC-20250913-0419,PHISHING_EMAIL,New,Low,linsrv0341,system,Phishing email reported by user,2025-09-13 03:48:19.234567 UTC
INC-20250913-0439,PHISHING_EMAIL,New,Low,linsrv0343,system,Phishing email reported by user,2025-09-13 01:18:19.56789 UTC
INC-20250913-0339,PHISHING_EMAIL,New,Low,linsrv0333,system,Phishing email reported by user,2025-09-13 13:48:19.876543 UTC
INC-20250914-0169,PHISHING_EMAIL,New,Medium,linsrv0316,system,Phishing email reported by user,2025-09-14 11:02:45.56789 UTC
INC-20250914-0249,PHISHING_EMAIL,New,Low,linsrv0324,system,Phishing email reported by user,2025-09-14 01:02:45.876543 UTC
INC-20250913-0319,PHISHING_EMAIL,New,Low,linsrv0331,system,Phishing email reported by user,2025-09-13 16:18:19.765432 UTC
INC-20250913-0279,PHISHING_EMAIL,New,Medium,linsrv0327,system,Phishing email reported by user,2025-09-13 21:18:19.789012 UTC
INC-20250915-0017,PHISHING_EMAIL,New,Low,winws0152,p.patel,Phishing email reported by user,2025-09-15 06:01:39.123456 UTC
INC-20250914-0109,PHISHING_EMAIL,New,Low,linsrv0310,system,Phishing email reported by user,2025-09-14 18:33:45.456789 UTC
INC-20250912-0469,PHISHING_EMAIL,New,Low,linsrv0346,system,Phishing email reported by user,2025-09-12 21:33:45.456789 UTC
INC-20250915-0032,PHISHING_EMAIL,New,Medium,winws0155,p.patel,Phishing email reported by user,2025-09-15 04:08:08.234567 UTC
INC-20250914-0129,PHISHING_EMAIL,New,Low,linsrv0312,system,Phishing email reported by user,2025-09-14 16:02:45.345678 UTC
INC-20250915-0052,PHISHING_EMAIL,New,Medium,winws0159,j.doe,Phishing email reported by user,2025-09-15 01:40:05.56789 UTC
INC-20250915-0059,PHISHING_EMAIL,New,Low,linsrv0305,system,Phishing email reported by user,2025-09-15 00:48:19.234567 UTC
INC-20250914-0206,PHISHING_EMAIL,New,Medium,lindb0060,svc_prod_db,Phishing email reported by user,2025-09-14 06:25:33.123456 UTC
INC-20250914-0209,PHISHING_EMAIL,New,Low,linsrv0320,system,Phishing email reported by user,2025-09-14 06:02:45.987654 UTC
INC-20250914-0089,PHISHING_EMAIL,New,Medium,linsrv0308,system,Phishing email reported by user,2025-09-14 21:02:45.123456 UTC
INC-20250913-0316,PHISHING_EMAIL,New,Medium,lindb0071,svc_prod_db,Phishing email reported by user,2025-09-13 16:40:05.456789 UTC
INC-20250913-0369,PHISHING_EMAIL,New,Low,linsrv0336,system,Phishing email reported by user,2025-09-13 10:02:45.789012 UTC
INC-20250913-0416,PHISHING_EMAIL,New,Medium,lindb0081,svc_prod_db,Phishing email reported by user,2025-09-13 04:10:05.987654 UTC
INC-20250914-0141,EDR_DETECTION,New,Critical,winws1226,p.patel,Potential ransomware activity detected (file enumeration),2025-09-14 14:33:45.876543 UTC
INC-20250913-0301,EDR_DETECTION,New,Critical,winws1258,d.kim,Potential ransomware activity detected (file enumeration),2025-09-13 18:33:45.765432 UTC
INC-20250913-0331,EDR_DETECTION,New,Critical,winws1264,m.chen,Potential ransomware activity detected (file enumeration),2025-09-13 14:48:19.56789 UTC
INC-20250912-0451,EDR_DETECTION,New,Critical,winws1288,d.kim,Potential ransomware activity detected (file enumeration),2025-09-12 23:48:19.456789 UTC
INC-20250913-0351,EDR_DETECTION,New,Critical,winws1268,d.kim,Potential ransomware activity detected (file enumeration),2025-09-13 12:18:19.789012 UTC
INC-20250914-0121,EDR_DETECTION,New,Critical,winws1222,a.smith,Potential ransomware activity detected (file enumeration),2025-09-14 17:02:45.765432 UTC
INC-20250914-0111,EDR_DETECTION,New,Critical,winws1220,j.doe,Potential ransomware activity detected (file enumeration),2025-09-14 18:18:19.345678 UTC
INC-20250914-0091,EDR_DETECTION,New,Critical,winws1216,p.patel,Potential ransomware activity detected (file enumeration),2025-09-14 20:48:19.456789 UTC
INC-20250913-0401,EDR_DETECTION,New,Critical,winws1278,d.kim,Potential ransomware activity detected (file enumeration),2025-09-13 06:02:45.234567 UTC
INC-20250914-0211,EDR_DETECTION,New,Critical,winws1240,j.doe,Potential ransomware activity detected (file enumeration),2025-09-14 05:48:19.765432 UTC
INC-20250914-0221,EDR_DETECTION,New,Critical,winws1242,a.smith,Potential ransomware activity detected (file enumeration),2025-09-14 04:33:45.234567 UTC
INC-20250915-0051,EDR_DETECTION,New,Critical,winws1208,d.kim,Potential ransomware activity detected (file enumeration),2025-09-15 01:48:19.876543 UTC
INC-20250913-0281,EDR_DETECTION,New,Critical,winws1254,m.chen,Potential ransomware activity detected (file enumeration),2025-09-13 21:02:45.987654 UTC
INC-20250915-0031,EDR_DETECTION,New,Critical,winws1204,m.chen,Potential ransomware activity detected (file enumeration),2025-09-15 04:15:15.765432 UTC
INC-20250912-0491,EDR_DETECTION,New,Critical,winws1296,p.patel,Potential ransomware activity detected (file enumeration),2025-09-12 18:48:19.234567 UTC
INC-20250913-0391,EDR_DETECTION,New,Critical,winws1276,p.patel,Potential ransomware activity detected (file enumeration),2025-09-13 07:18:19.765432 UTC
INC-20250915-0007,EDR_DETECTION,New,Critical,winws1046,p.patel,Potential ransomware activity detected (file enumeration),2025-09-15 07:15:45.998765 UTC
INC-20250914-0181,EDR_DETECTION,New,Critical,winws1234,m.chen,Potential ransomware activity detected (file enumeration),2025-09-14 09:33:45.456789 UTC
INC-20250913-0421,EDR_DETECTION,New,Critical,winws1282,a.smith,Potential ransomware activity detected (file enumeration),2025-09-13 03:33:45.56789 UTC
INC-20250914-0171,EDR_DETECTION,New,Critical,winws1232,a.smith,Potential ransomware activity detected (file enumeration),2025-09-14 10:48:19.789012 UTC
INC-20250914-0231,EDR_DETECTION,New,Critical,winws1244,m.chen,Potential ransomware activity detected (file enumeration),2025-09-14 03:18:19.876543 UTC
INC-20250913-0361,EDR_DETECTION,New,Critical,winws1270,j.doe,Potential ransomware activity detected (file enumeration),2025-09-13 11:02:45.456789 UTC
INC-20250913-0261,EDR_DETECTION,New,Critical,winws1250,j.doe,Potential ransomware activity detected (file enumeration),2025-09-13 23:33:45.789012 UTC
INC-20250913-0321,EDR_DETECTION,New,Critical,winws1262,a.smith,Potential ransomware activity detected (file enumeration),2025-09-13 16:02:45.876543 UTC
INC-20250913-0431,EDR_DETECTION,New,Critical,winws1284,m.chen,Potential ransomware activity detected (file enumeration),2025-09-13 02:18:19.123456 UTC
INC-20250914-0151,EDR_DETECTION,New,Critical,winws1228,d.kim,Potential ransomware activity detected (file enumeration),2025-09-14 13:18:19.56789 UTC
INC-20250914-0071,EDR_DETECTION,New,Critical,winws1212,a.smith,Potential ransomware activity detected (file enumeration),2025-09-14 23:18:19.123456 UTC
INC-20250914-0251,EDR_DETECTION,New,Critical,winws1248,d.kim,Potential ransomware activity detected (file enumeration),2025-09-14 00:48:19.123456 UTC
INC-20250912-0481,EDR_DETECTION,New,Critical,winws1294,m.chen,Potential ransomware activity detected (file enumeration),2025-09-12 20:02:45.765432 UTC
INC-20250913-0411,EDR_DETECTION,New,Critical,winws1280,j.doe,Potential ransomware activity detected (file enumeration),2025-09-13 04:48:19.876543 UTC
INC-20250912-0461,EDR_DETECTION,New,Critical,winws1290,j.doe,Potential ransomware activity detected (file enumeration),2025-09-12 22:33:45.987654 UTC
INC-20250914-0191,EDR_DETECTION,New,Critical,winws1236,p.patel,Potential ransomware activity detected (file enumeration),2025-09-14 08:18:19.987654 UTC
INC-20250913-0381,EDR_DETECTION,New,Critical,winws1274,m.chen,Potential ransomware activity detected (file enumeration),2025-09-13 08:33:45.345678 UTC
INC-20250914-0103,IOC_MATCH,New,High,linapp0112,svc_api,Server traffic to known malware IP,2025-09-14 19:18:19.765432 UTC
INC-20250913-0355,IOC_MATCH,New,High,winws1081,a.smith,Server traffic to known malware IP,2025-09-13 11:48:19.765432 UTC
INC-20250913-0270,IOC_MATCH,New,High,winws0115,j.doe,Server traffic to known malware IP,2025-09-13 22:25:33.789012 UTC
INC-20250913-0405,IOC_MATCH,New,High,winws1086,a.smith,Server traffic to known malware IP,2025-09-13 05:33:45.789012 UTC
INC-20250915-0044,IOC_MATCH,New,High,winsrv0224,system,Server traffic to known malware IP,2025-09-15 02:40:05.123456 UTC
INC-20250914-0183,IOC_MATCH,New,High,linapp0120,svc_api,Server traffic to known malware IP,2025-09-14 09:18:19.345678 UTC
INC-20250912-0473,IOC_MATCH,New,High,linapp0149,svc_api,Server traffic to known malware IP,2025-09-12 21:02:45.234567 UTC
INC-20250914-0255,IOC_MATCH,New,High,winws1071,a.smith,Server traffic to known malware IP,2025-09-14 00:18:19.345678 UTC
INC-20250914-0160,IOC_MATCH,New,High,winws0104,d.kim,Server traffic to known malware IP,2025-09-14 12:10:05.56789 UTC
INC-20250914-0240,IOC_MATCH,New,High,winws0112,m.chen,Server traffic to known malware IP,2025-09-14 02:10:05.876543 UTC
INC-20250914-0115,IOC_MATCH,New,High,winws1057,m.chen,Server traffic to known malware IP,2025-09-14 17:48:19.56789 UTC
INC-20250915-0034,IOC_MATCH,New,High,winsrv0223,system,Server traffic to known malware IP,2025-09-15 03:55:30.56789 UTC
INC-20250912-0455,IOC_MATCH,New,High,winws1091,a.smith,Server traffic to known malware IP,2025-09-12 23:18:19.234567 UTC
INC-20250913-0343,IOC_MATCH,New,High,linapp0136,svc_api,Server traffic to known malware IP,2025-09-13 13:18:19.456789 UTC
INC-20250915-0065,IOC_MATCH,New,High,winws1052,m.chen,Server traffic to known malware IP,2025-09-15 00:02:45.987654 UTC
INC-20250913-0305,IOC_MATCH,New,High,winws1076,a.smith,Server traffic to known malware IP,2025-09-13 18:02:45.123456 UTC
INC-20250913-0293,IOC_MATCH,New,High,linapp0131,svc_api,Server traffic to known malware IP,2025-09-13 19:33:45.234567 UTC
INC-20250914-0225,IOC_MATCH,New,High,winws1068,p.patel,Server traffic to known malware IP,2025-09-14 04:02:45.789012 UTC
INC-20250914-0145,IOC_MATCH,New,High,winws1060,j.doe,Server traffic to known malware IP,2025-09-14 14:02:45.456789 UTC
INC-20250915-0024,IOC_MATCH,New,High,winsrv0222,system,Server traffic to known malware IP,2025-09-15 05:08:33.876543 UTC
INC-20250914-0080,IOC_MATCH,New,High,winws0096,a.smith,Server traffic to known malware IP,2025-09-14 22:10:05.123456 UTC
INC-20250913-0393,IOC_MATCH,New,High,linapp0141,svc_api,Server traffic to known malware IP,2025-09-13 07:02:45.876543 UTC
INC-20250912-0493,IOC_MATCH,New,High,linapp0151,svc_api,Server traffic to known malware IP,2025-09-12 18:33:45.56789 UTC
INC-20250915-0013,IOC_MATCH,New,High,winsrv0221,system,Server traffic to known malware IP,2025-09-15 06:33:01.765432 UTC
INC-20250913-0373,IOC_MATCH,New,High,linapp0139,svc_api,Server traffic to known malware IP,2025-09-13 09:33:45.765432 UTC
INC-20250914-0137,EDR_DETECTION,New,High,winws0176,j.doe,Suspicious powershell execution detected,2025-09-14 15:02:45.987654 UTC
INC-20250914-0167,EDR_DETECTION,New,High,winws0182,p.patel,Suspicious powershell execution detected,2025-09-14 11:18:19.234567 UTC
INC-20250913-0389,EDR_DETECTION,New,High,linsrv0338,system,Suspicious powershell execution detected,2025-09-13 07:33:45.987654 UTC
INC-20250913-0277,EDR_DETECTION,New,High,winws0204,d.kim,Suspicious powershell execution detected,2025-09-13 21:33:45.56789 UTC
INC-20250914-0179,EDR_DETECTION,New,High,linsrv0317,system,Suspicious powershell execution detected,2025-09-14 09:48:19.123456 UTC
INC-20250913-0359,EDR_DETECTION,New,High,linsrv0335,system,Suspicious powershell execution detected,2025-09-13 11:18:19.123456 UTC
INC-20250913-0409,EDR_DETECTION,New,High,linsrv0340,system,Suspicious powershell execution detected,2025-09-13 05:02:45.765432 UTC
INC-20250913-0289,EDR_DETECTION,New,High,linsrv0328,system,Suspicious powershell execution detected,2025-09-13 20:02:45.456789 UTC
INC-20250914-0199,EDR_DETECTION,New,High,linsrv0319,system,Suspicious powershell execution detected,2025-09-14 07:18:19.456789 UTC
INC-20250912-0489,EDR_DETECTION,New,High,linsrv0348,system,Suspicious powershell execution detected,2025-09-12 19:02:45.345678 UTC
INC-20250913-0429,EDR_DETECTION,New,High,linsrv0342,system,Suspicious powershell execution detected,2025-09-13 02:33:45.876543 UTC
INC-20250914-0099,EDR_DETECTION,New,High,linsrv0309,system,Suspicious powershell execution detected,2025-09-14 19:48:19.789012 UTC
INC-20250912-0467,EDR_DETECTION,New,High,winws0241,p.patel,Suspicious powershell execution detected,2025-09-12 21:48:19.123456 UTC
INC-20250913-0377,EDR_DETECTION,New,High,winws0223,d.kim,Suspicious powershell execution detected,2025-09-13 09:02:45.123456 UTC
INC-20250913-0337,EDR_DETECTION,New,High,winws0215,j.doe,Suspicious powershell execution detected,2025-09-13 14:02:45.765432 UTC
INC-20250915-0022,EDR_DETECTION,New,High,winws0153,m.chen,Suspicious powershell execution detected,2025-09-15 05:22:45.765432 UTC
INC-20250913-0447,EDR_DETECTION,New,High,winws0237,a.smith,Suspicious powershell execution detected,2025-09-13 00:18:19.876543 UTC
INC-20250915-0038,EDR_DETECTION,New,High,winws1205,a.smith,Suspicious powershell execution detected,2025-09-15 03:25:33.987654 UTC
INC-20250914-0247,EDR_DETECTION,New,High,winws0198,a.smith,Suspicious powershell execution detected,2025-09-14 01:18:19.765432 UTC
INC-20250915-0057,EDR_DETECTION,New,High,winws0160,m.chen,Suspicious powershell execution detected,2025-09-15 01:02:45.345678 UTC
INC-20250913-0309,EDR_DETECTION,New,High,linsrv0330,system,Suspicious powershell execution detected,2025-09-13 17:33:45.345678 UTC
INC-20250915-0010,EDR_DETECTION,New,High,linsrv0300,system,Suspicious process execution chain detected on host,2025-09-15 06:48:33.445566 UTC
INC-20250914-0194,EDR_DETECTION,New,High,winsrv0239,system,Suspicious process execution chain detected on host,2025-09-14 07:55:33.234567 UTC
INC-20250913-0394,EDR_DETECTION,New,Critical,winsrv0259,system,Suspicious process execution chain detected on host,2025-09-13 06:55:33.56789 UTC
INC-20250914-0074,EDR_DETECTION,New,High,winsrv0227,system,Suspicious process execution chain detected on host,2025-09-14 22:55:33.987654 UTC
INC-20250914-0254,EDR_DETECTION,New,High,winsrv0245,system,Suspicious process execution chain detected on host,2025-09-14 00:25:33.987654 UTC
INC-20250914-0124,EDR_DETECTION,New,Critical,winsrv0232,system,Suspicious process execution chain detected on host,2025-09-14 16:40:05.56789 UTC
INC-20250913-0324,EDR_DETECTION,New,High,winsrv0252,system,Suspicious process execution chain detected on host,2025-09-13 15:40:05.789012 UTC
INC-20250914-0226,EDR_DETECTION,New,High,lindb0062,svc_prod_db,Suspicious process execution chain detected on host,2025-09-14 03:55:33.456789 UTC
INC-20250913-0274,EDR_DETECTION,New,Critical,winsrv0247,system,Suspicious process execution chain detected on host,2025-09-13 21:55:33.765432 UTC
INC-20250913-0406,EDR_DETECTION,New,Critical,lindb0080,svc_prod_db,Suspicious process execution chain detected on host,2025-09-13 05:25:33.456789 UTC
INC-20250913-0354,EDR_DETECTION,New,High,winsrv0255,system,Suspicious process execution chain detected on host,2025-09-13 11:55:33.345678 UTC
INC-20250914-0144,EDR_DETECTION,New,High,winsrv0234,system,Suspicious process execution chain detected on host,2025-09-14 14:10:05.789012 UTC
INC-20250913-0334,EDR_DETECTION,New,Critical,winsrv0253,system,Suspicious process execution chain detected on host,2025-09-13 14:25:33.456789 UTC
INC-20250913-0424,EDR_DETECTION,New,High,winsrv0262,system,Suspicious process execution chain detected on host,2025-09-13 03:10:05.456789 UTC
INC-20250912-0484,EDR_DETECTION,New,High,winsrv0268,system,Suspicious process execution chain detected on host,2025-09-12 19:40:05.56789 UTC
INC-20250915-0001,EDR_DETECTION,New,Critical,winws0012,j.doe,Suspicious process execution chain detected on host,2025-09-15 08:02:14.521345 UTC
INC-20250913-0426,EDR_DETECTION,New,Critical,lindb0082,svc_prod_db,Suspicious process execution chain detected on host,2025-09-13 02:55:33.345678 UTC
INC-20250913-0434,EDR_DETECTION,New,Critical,winsrv0263,system,Suspicious process execution chain detected on host,2025-09-13 01:55:33.987654 UTC
INC-20250914-0096,EDR_DETECTION,New,High,lindb0049,svc_prod_db,Suspicious process execution chain detected on host,2025-09-14 20:10:05.876543 UTC
INC-20250913-0326,EDR_DETECTION,New,Critical,lindb0072,svc_prod_db,Suspicious process execution chain detected on host,2025-09-13 15:25:33.987654 UTC
INC-20250914-0084,EDR_DETECTION,New,Critical,winsrv0228,system,Suspicious process execution chain detected on host,2025-09-14 21:40:05.345678 UTC
INC-20250915-0014,EDR_DETECTION,New,Critical,linapp0103,svc_api,Suspicious process execution chain detected on host,2025-09-15 06:25:50.234567 UTC
INC-20250913-0374,EDR_DETECTION,New,Critical,winsrv0257,system,Suspicious process execution chain detected on host,2025-09-13 09:25:33.234567 UTC
INC-20250912-0486,EDR_DETECTION,New,High,lindb0088,svc_prod_db,Suspicious process execution chain detected on host,2025-09-12 19:25:33.789012 UTC
INC-20250912-0454,EDR_DETECTION,New,High,winsrv0265,system,Suspicious process execution chain detected on host,2025-09-12 23:25:33.765432 UTC
INC-20250913-0306,EDR_DETECTION,New,High,lindb0070,svc_prod_db,Suspicious process execution chain detected on host,2025-09-13 17:55:33.789012 UTC
INC-20250914-0116,EDR_DETECTION,New,High,lindb0051,svc_prod_db,Suspicious process execution chain detected on host,2025-09-14 17:40:05.123456 UTC
INC-20250913-0264,EDR_DETECTION,New,Critical,winsrv0246,system,Suspicious process execution chain detected on host,2025-09-13 23:10:05.345678 UTC
INC-20250914-0154,EDR_DETECTION,New,Critical,winsrv0235,system,Suspicious process execution chain detected on host,2025-09-14 12:55:33.456789 UTC
INC-20250912-0464,EDR_DETECTION,New,Critical,winsrv0266,system,Suspicious process execution chain detected on host,2025-09-12 22:10:05.234567 UTC
INC-20250914-0234,EDR_DETECTION,New,Critical,winsrv0243,system,Suspicious process execution chain detected on host,2025-09-14 02:55:33.789012 UTC
INC-20250914-0214,EDR_DETECTION,New,Critical,winsrv0241,system,Suspicious process execution chain detected on host,2025-09-14 05:25:33.56789 UTC
INC-20250913-0314,EDR_DETECTION,New,Critical,winsrv0251,system,Suspicious process execution chain detected on host,2025-09-13 16:55:33.123456 UTC
INC-20250914-0196,EDR_DETECTION,New,High,lindb0059,svc_prod_db,Suspicious process execution chain detected on host,2025-09-14 07:40:05.56789 UTC
INC-20250913-0294,EDR_DETECTION,New,Critical,winsrv0249,system,Suspicious process execution chain detected on host,2025-09-13 19:25:33.876543 UTC
INC-20250915-0045,EDR_DETECTION,New,High,winws1050,j.doe,Suspicious process execution chain detected on host,2025-09-15 02:33:44.789012 UTC
INC-20250914-0104,EDR_DETECTION,New,Critical,winsrv0230,system,Suspicious process execution chain detected on host,2025-09-14 19:10:05.234567 UTC
INC-20250913-0404,EDR_DETECTION,New,High,winsrv0260,system,Suspicious process execution chain detected on host,2025-09-13 05:40:05.123456 UTC
